name,surname,gender,region,allegiance
Robert,Greyjoy,male,10,Greyjoy
Sophie,Wolf,female,3,Targaryen
Bastian,Frey,male,10,Frey
Leonie,Schuster,female,1,Lannister
Levi,Tyrell,male,6,Tyrell
Tobias,Busch,male,1,Stark
Levi,Dietrich,male,3,Lannister
Victoria,Otto,female,3,Stark
Fiona,König,female,1,Martell
Mila,Scholz,female,2,Martell
Maximilian,Baratheon,male,10,Baratheon
Levi,Horn,male,3,Frey
Alina,Frey,female,5,Frey
Benjamin,Tyrell,male,9,Tyrell
Jona,Schwarz,male,1,Greyjoy
Johannes,Targaryen,male,9,Targaryen
Christian,Graf,male,2,Baratheon
Romy,Baratheon,female,6,Baratheon
Jule,Lannister,female,8,Lannister
Charlotte,Baumann,female,3,Lannister
Felix,Tyrell,male,5,Baratheon
Helene,Arnold,female,2,Tyrell
Lucy,Winkler,female,2,Targaryen
Laura,Busch,female,1,Tyrell
Gabriel,Martell,male,4,Martell
Leonie,Berger,female,2,Stark
Tim,Franke,male,2,Baratheon
Zoey,Krüger,female,3,Tyrell
Philipp,Möller,male,1,Tyrell
Aylin,Franke,female,2,Frey
Maximilian,König,male,1,Frey
Lotta,Schäfer,female,1,Stark
Paulina,Stark,female,9,Stark
Victoria,Sommer,female,3,Baratheon
Noah,Graf,male,2,Lannister
Ingo,Albrecht,male,2,Greyjoy
Annabell,Schulte,female,3,Baratheon
Sofia,Köhler,female,2,Martell
Yvonne,Möller,female,1,Tyrell
Mina,Brandt,female,1,Baratheon
Julie,Targaryen,female,9,Targaryen
Eva,König,female,1,Lannister
Valentin,Lannister,male,10,Lannister
Paula,Schäfer,female,3,Stark
Mats,Tyrell,male,7,Tyrell
Charlotte,Lannister,female,7,Lannister
Mara,Schumacher,female,2,Martell
Bianca,Keller,female,3,Tyrell
Christian,Richter,male,2,Lannister
Noah,Otto,male,1,Frey
Maxim,Tyrell,male,8,Tyrell
Romy,Haas,female,3,Bolton
Tobias,Haas,male,2,Martell
Maximilian,Huber,male,1,Baratheon
Luisa,Baratheon,female,6,Tyrell
Lenny,Lannister,male,9,Lannister
Lukas,Wagner,male,1,Lannister
Isabell,Weber,female,1,Martell
Ben,Graf,male,3,Martell
Bianca,Maier,female,3,Lannister
Isabell,Groß,female,1,Martell
Johannes,Bauer,male,3,Baratheon
Noah,Zimmermann,male,3,Frey
Johann,Schmitz,male,1,Martell
Jannis,Beck,male,2,Targaryen
Emilia,Tyrell,female,10,Tyrell
Karl,Lannister,male,9,Lannister
Lennard,Teichmann,male,2,Martell
Florian,Schultz,male,1,Martell
Leonie,Schuster,female,2,Lannister
Samira,Kaiser,female,1,Tyrell
Jannik,Neumann,male,1,Martell
Gunter,Kaiser,male,2,Tyrell
Luise,Schwarz,female,3,Tyrell
Elias,Seidel,male,3,Arryn
Romy,Walter,female,3,Tyrell
Romy,Schulte,female,2,Greyjoy
Dieter,Lang,male,2,Greyjoy
Timo,Kraus,male,3,Bolton
Luca,Ebert,male,1,Frey
Bastian,Baratheon,male,6,Baratheon
Levi,Beck,male,1,Tyrell
Milan,Günther,male,3,Greyjoy
Tom,Fischer,male,3,Tyrell
Luis,Wolf,male,2,Frey
Annabell,Christ,female,1,Martell
Nora,Fuchs,female,2,Greyjoy
Anna,Arryn,female,6,Arryn
Toni,Kaiser,male,2,Lannister
Jannis,Nebert,male,3,Lannister
Mina,Günther,female,3,Baratheon
Phil,Maier,male,1,Tyrell
Ida,Braun,female,3,Baratheon
Konstantin,Schneider,male,1,Martell
Robin,Groß,male,2,Lannister
Miriam,Groß,female,1,Baratheon
Julian,Fuchs,male,1,Martell
Emily,Orlowski,female,3,Frey
Bruno,Herrmann,male,2,Greyjoy
Annika,Lannister,female,10,Lannister
Mattis,Herrmann,male,2,Martell
Carla,Heinrich,female,3,Tyrell
Wenke,Becker,female,3,Lannister
Mina,Hartmann,female,1,Stark
Doreen,Scholz,female,3,Baratheon
Maxim,Vogel,male,1,Tyrell
Greta,Pohl,female,3,Martell
Leo,Tyrell,male,8,Tyrell
Stella,Bolton,female,9,Bolton
Mina,Bauer,female,2,Frey
Leonard,Baratheon,male,4,Baratheon
Maximilian,Greyjoy,male,7,Greyjoy
Mats,Albrecht,male,3,Frey
Linda,Fischer,female,3,Martell
Antonia,Ebert,female,2,Stark
Adrian,Roth,male,2,Arryn
Karl,Krüger,male,3,Martell
Lilly,Haas,female,2,Frey
Valentin,Tyrell,male,10,Tyrell
Milena,Voigt,female,1,Bolton
Lisa,Pfeiffer,female,1,Tyrell
Lina,Greyjoy,female,8,Greyjoy
Mika,Ingerfurth,male,3,Martell
Linda,Pohl,female,2,Baratheon
Johanna,Kraus,female,1,Lannister
Levi,Horn,male,3,Baratheon
Erik,Schröder,male,3,Targaryen
Maximilian,Wagner,male,2,Lannister
Jasmin,Kühn,female,2,Frey
Johannes,Greyjoy,male,7,Greyjoy
Florian,Lannister,male,7,Lannister
Max,Vogel,male,3,Martell
Ben,König,male,2,Targaryen
Noah,Frey,male,4,Frey
Jule,Schmitt,female,2,Bolton
Ole,Ingerfurth,male,1,Lannister
Benjamin,Lannister,male,10,Arryn
Theo,Kraus,male,2,Frey
Rafael,Lang,male,3,Greyjoy
Martha,Frey,female,8,Frey
Ingo,Krämer,male,2,Frey
Valentin,Lehmann,male,2,Baratheon
Nina,Tyrell,female,10,Tyrell
Celina,Schröder,female,1,Martell
Chiara,Jung,female,3,Tyrell
Noah,Ludwig,male,2,Greyjoy
David,Greyjoy,male,6,Greyjoy
Timo,Friedrichs,male,3,Frey
Marlene,Seidel,female,3,Lannister
Zoe,Vogel,female,2,Martell
Milena,Wagner,female,2,Lannister
Hannah,Müller,female,2,Lannister
Nils,Becker,male,2,Frey
Emily,Jäger,female,1,Stark
Zoey,Wolf,female,2,Greyjoy
Aaron,Zimmermann,male,3,Baratheon
Milan,Roth,male,3,Frey
Magdalena,Schubert,female,1,Tyrell
Julius,Ingerfurth,male,2,Lannister
Leo,Thoma,male,2,Stark
Benedikt,Albrecht,male,3,Martell
Milena,Voigt,female,2,Greyjoy
Sam,Busch,male,2,Tyrell
Theresa,Jung,female,1,Stark
Paul,Keller,male,1,Stark
Bruno,Schmidt,male,3,Lannister
Helene,Schulze,female,3,Lannister
Nele,Tyrell,female,10,Greyjoy
Amelie,Schulze,female,3,Lannister
Leon,Tyrell,male,10,Tyrell
Xaver,Herrmann,male,2,Tyrell
Nico,Koch,male,2,Baratheon
Adrian,Becker,male,1,Tyrell
Malte,Simon,male,1,Tyrell
Jana,Teichmann,female,3,Greyjoy
Celina,Schwarz,female,1,Bolton
Valentina,Lange,female,3,Lannister
Till,Ingerfurth,male,3,Frey
Paulina,Schmitt,female,2,Martell
Mira,Ludwig,female,1,Lannister
Bastian,König,male,2,Greyjoy
Adrian,Greyjoy,male,10,Greyjoy
Leni,Schubert,female,2,Frey
Jona,Hahn,male,1,Lannister
John,Walter,male,3,Baratheon
Miriam,Lange,female,2,Lannister
Toni,Kaiser,male,1,Baratheon
Carla,Schmitz,female,3,Lannister
Lena,Schuster,female,2,Bolton
Miriam,Weiß,female,3,Stark
Artur,Köhler,male,1,Targaryen
Elena,Jung,female,3,Tyrell
Martha,Hartmann,female,2,Frey
Marlene,Engel,female,1,Stark
Charlotte,Nebert,female,1,Frey
Joshua,Becker,male,1,Lannister
Leila,Haas,female,3,Stark
Melissa,Lang,female,2,Lannister
Valentina,Engel,female,1,Targaryen
Jona,Ilsner,male,3,Lannister
Lenny,Scholz,male,2,Tyrell
Nils,Pohl,male,1,Martell
Aylin,Schmitz,female,3,Targaryen
Valentina,Schneider,female,1,Tyrell
Merle,Hartmann,female,3,Martell
Antonia,Maier,female,1,Lannister
Helene,Tyrell,female,9,Tyrell
Anton,Herrmann,male,2,Lannister
Maila,Targaryen,female,10,Targaryen
Lennox,Lannister,male,9,Lannister
Lotta,Huber,female,2,Lannister
Emil,Lang,male,2,Baratheon
Thomas,Meyer,male,1,Lannister
Marie,Döring,female,1,Martell
Stella,Stark,female,7,Stark
Milan,Lannister,male,10,Lannister
Maja,Becker,female,3,Lannister
Lukas,Fischer,male,1,Frey
John,Roth,male,2,Tyrell
Annabell,Koch,female,3,Stark
Aaron,Bolton,male,9,Lannister
Noah,Neumann,male,2,Bolton
Carla,Weber,female,1,Frey
Chiara,Groß,female,1,Arryn
Ole,Schmitz,male,2,Lannister
Maja,Keller,female,3,Bolton
Elina,Bergmann,female,2,Lannister
Joel,Fischer,male,2,Stark
Magdalena,Tyrell,female,9,Tyrell
Leonard,Martell,male,4,Arryn
Leonard,Schneider,male,1,Martell
Ole,Targaryen,male,9,Targaryen
Pauline,Martell,female,10,Martell
Martha,Neumann,female,3,Martell
Pia,Frey,female,9,Frey
Timo,Schulze,male,1,Martell
Luis,Meyer,male,2,Lannister
Aaron,Braun,male,1,Bolton
Ole,Baratheon,male,8,Baratheon
Samira,Baratheon,female,10,Baratheon
Mira,Martell,female,8,Martell
Luise,Haas,female,3,Bolton
Felix,Greyjoy,male,7,Greyjoy
Maja,Pohl,female,3,Bolton
Jonas,Ziegler,male,1,Lannister
Chiara,Schmitz,female,1,Greyjoy
Yvonne,Winkler,female,1,Martell
Erik,Simon,male,2,Greyjoy
Bennet,Jäger,male,2,Greyjoy
Jakob,Krause,male,2,Lannister
Lian,Seidel,male,2,Baratheon
Michael,Otto,male,3,Lannister
Carla,Müller,female,3,Martell
Ella,Krause,female,2,Baratheon
Felix,Schultz,male,2,Greyjoy
Oliver,Rams,male,1,Frey
Helene,Zimmermann,female,2,Lannister
Robin,Stein,male,3,Baratheon
Maximilian,Werner,male,2,Bolton
Mira,Lannister,female,7,Bolton
Leo,König,male,1,Tyrell
Valentin,Schäfer,male,1,Arryn
Mia,Franke,female,2,Baratheon
Konstantin,Schumacher,male,2,Lannister
Anni,Lannister,female,7,Lannister
Luca,Targaryen,male,10,Targaryen
Xenia,Winter,female,2,Lannister
Robert,Groß,male,3,Frey
Joshua,Martell,male,6,Martell
Nora,Sommer,female,3,Baratheon
Emil,Brandt,male,2,Bolton
Linus,Lehmann,male,2,Frey
Amelie,Horn,female,2,Targaryen
Maximilian,Jäger,male,2,Martell
Isabell,Schröder,female,3,Tyrell
Oskar,Jung,male,1,Martell
Miriam,Frank,female,1,Lannister
Xaver,Krüger,male,2,Greyjoy
Nora,Herrmann,female,2,Lannister
Victoria,Baratheon,female,9,Bolton
Valentin,Simon,male,3,Frey
Emelie,Tyrell,female,10,Tyrell
Jule,Martin,female,2,Bolton
Frieda,Krüger,female,2,Martell
Dieter,Martell,male,4,Martell
Johanna,Schumacher,female,2,Lannister
Yasha,Bauer,male,2,Baratheon
Dieter,Targaryen,male,10,Tyrell
Finn,Schumacher,male,3,Stark
Johann,Schneider,male,3,Frey
Aylin,Weber,female,1,Stark
Luise,Jung,female,2,Baratheon
Robin,Arnold,male,1,Stark
Annika,Bolton,female,6,Bolton
Lena,Ludwig,female,1,Tyrell
Lucy,Lehmann,female,2,Lannister
Sophie,Lorenz,female,3,Baratheon
Chiara,Martell,female,5,Martell
Magdalena,Kuhn,female,2,Martell
Jan,Tyrell,male,9,Tyrell
Pia,Wagner,female,3,Lannister
Benjamin,Werner,male,3,Lannister
Dieter,Lannister,male,10,Lannister
Chiara,Schubert,female,2,Frey
Carla,Pfeiffer,female,1,Baratheon
Martin,Beck,male,2,Lannister
Vanessa,Engel,female,3,Baratheon
Felix,Schulze,male,3,Greyjoy
Antonia,Ullrich,female,3,Martell
Maxim,Orlowski,male,3,Bolton
Valentina,Tyrell,female,10,Tyrell
Valentina,Berger,female,1,Baratheon
Ida,Krause,female,3,Martell
Erik,Busch,male,2,Tyrell
Magdalena,Schulte,female,1,Tyrell
Benedikt,Tyrell,male,6,Tyrell
Ben,Greyjoy,male,8,Greyjoy
Linus,Schultz,male,1,Martell
Jonas,Christ,male,2,Lannister
Jan,Fischer,male,3,Martell
Josephine,Lannister,female,10,Lannister
Marlon,Jäger,male,3,Stark
Lara,Krämer,female,2,Baratheon
Franziska,Bauer,female,1,Tyrell
Josephine,Weber,female,2,Tyrell
Phil,Targaryen,male,8,Targaryen
Olivia,Schäfer,female,3,Stark
Nora,Martell,female,5,Martell
Leon,Roth,male,3,Tyrell
Elina,Christ,female,3,Greyjoy
Tom,Lannister,male,7,Lannister
Lena,Koch,female,2,Stark
Leila,Ilsner,female,1,Lannister
Aylin,Bergmann,female,2,Lannister
Jonathan,Martell,male,9,Martell
Levi,Rams,male,2,Martell
Daniel,Becker,male,3,Frey
Leonie,Tyrell,female,9,Tyrell
Pauline,Schröder,female,1,Stark
Malte,Wolf,male,2,Tyrell
Lucy,Schuster,female,2,Lannister
Moritz,Stark,male,5,Stark
Malte,Bolton,male,10,Bolton
David,Greyjoy,male,6,Greyjoy
Laura,Meyer,female,1,Tyrell
Liam,Tyrell,male,9,Tyrell
Clara,Braun,female,2,Lannister
Jamie,Baratheon,male,6,Baratheon
Carlotta,Sauer,female,3,Baratheon
Doreen,Lang,female,3,Lannister
Artur,Nebert,male,3,Lannister
Julia,Dietrich,female,3,Targaryen
Anna,Schneider,female,2,Martell
Jayden,Christ,male,1,Martell
Jannik,Müller,male,2,Stark
Ella,Winkler,female,3,Targaryen
Lotta,Möller,female,1,Martell
Elisa,Tyrell,female,10,Tyrell
Christian,Thiele,male,2,Lannister
Jakob,Klein,male,3,Baratheon
Yasha,Tyrell,male,7,Frey
Clara,Lorenz,female,2,Greyjoy
Luna,Fuchs,female,3,Baratheon
John,Winter,male,2,Frey
Johannes,Hahn,male,2,Greyjoy
Sophie,Lannister,female,8,Lannister
Noah,Heinrich,male,1,Lannister
Luca,Bauer,male,2,Martell
Till,Peters,male,2,Martell
Erik,Kraus,male,1,Lannister
Niklas,Bolton,male,5,Bolton
Robin,Jäger,male,3,Frey
Mathilda,Schulze,female,3,Tyrell
Adrian,Weiß,male,1,Frey
Ida,Schneider,female,2,Greyjoy
Mika,Jung,male,3,Stark
Jayden,Jäger,male,2,Targaryen
Noah,Albrecht,male,3,Stark
Valentin,Martell,male,6,Martell
Leonie,Schmitz,female,1,Tyrell
Antonia,Greyjoy,female,6,Greyjoy
Dieter,Lorenz,male,1,Baratheon
Annabell,Ilsner,female,3,Lannister
Laura,Döring,female,1,Martell
Adrian,Meyer,male,1,Baratheon
Xaver,Frey,male,10,Frey
Xenia,Schumacher,female,2,Greyjoy
Jana,Lannister,female,10,Lannister
Jan,Ludwig,male,1,Lannister
Leon,Stark,male,9,Stark
Laura,Werner,female,1,Bolton
Hannah,Lannister,female,10,Lannister
Julie,Ullrich,female,3,Greyjoy
Celina,Peters,female,1,Baratheon
Malte,Baratheon,male,7,Greyjoy
Bianca,Weber,female,2,Stark
Martha,Tyrell,female,10,Tyrell
Karl,Weiß,male,1,Arryn
Wenke,Wolf,female,3,Tyrell
Fabienne,Lehmann,female,1,Lannister
Elina,Baratheon,female,6,Baratheon
Leonie,Jäger,female,3,Lannister
Leni,Müller,female,1,Greyjoy
Paula,Maier,female,1,Greyjoy
Hannes,Wolf,male,3,Martell
Luisa,Kuhn,female,1,Tyrell
Henry,Winter,male,2,Tyrell
Antonia,Dietrich,female,2,Stark
Lea,Frey,female,10,Frey
Ulrich,Kaiser,male,1,Baratheon
Dieter,Friedrichs,male,1,Lannister
Jonathan,Tyrell,male,6,Tyrell
Martin,Krause,male,3,Martell
Joel,Busch,male,2,Lannister
Julius,Sauer,male,2,Lannister
Nick,Horn,male,1,Tyrell
Erik,Fuchs,male,1,Greyjoy
Vanessa,Otto,female,3,Lannister
Leonard,Martell,male,8,Martell
Jule,Conrad,female,1,Martell
Johann,Schumacher,male,2,Tyrell
Helene,Ziegler,female,3,Baratheon
Timo,Frank,male,2,Lannister
Niklas,Martell,male,5,Martell
Hannah,Frey,female,7,Frey
Emil,Lannister,male,9,Lannister
Nora,Thoma,female,2,Baratheon
Lennox,Herrmann,male,1,Stark
Mina,Rams,female,1,Tyrell
Nils,Pfeiffer,male,2,Greyjoy
Selina,Hartmann,female,1,Lannister
Zoe,Baratheon,female,8,Baratheon
Adrian,Möller,male,3,Lannister
Joshua,Baumann,male,3,Tyrell
Philipp,König,male,3,Lannister
Lotta,Simon,female,3,Greyjoy
Oliver,Pfeiffer,male,3,Greyjoy
Sofia,Schreiber,female,3,Tyrell
Victoria,Braun,female,1,Frey
Emilia,Baratheon,female,10,Baratheon
Amelie,Otto,female,3,Martell
Theresa,Schmidt,female,3,Tyrell
Emilia,Martell,female,6,Martell
Bennet,Franke,male,3,Baratheon
Ella,Ilsner,female,2,Stark
Jona,Kühn,male,1,Martell
Miriam,Nebert,female,3,Greyjoy
Robin,Huber,male,1,Arryn
Alexander,Haas,male,3,Bolton
Nick,Martell,male,8,Martell
Martha,Sauer,female,1,Martell
Theo,Frey,male,6,Frey
Pia,Rams,female,1,Martell
Charlotte,Baratheon,female,7,Baratheon
Marlon,Hoffmann,male,3,Greyjoy
Leonie,Lorenz,female,3,Lannister
Olivia,Graf,female,1,Baratheon
Christian,Schubert,male,2,Lannister
Luis,Herrmann,male,3,Baratheon
Melissa,Roth,female,3,Martell
Lennard,Conrad,male,3,Lannister
Artur,Beck,male,1,Tyrell
Elina,Otto,female,2,Tyrell
Vanessa,Dietrich,female,1,Tyrell
Elisabeth,Schmitt,female,3,Tyrell
Paulina,Martell,female,6,Martell
Yvonne,Winter,female,2,Lannister
Zoey,Becker,female,3,Tyrell
Jayden,Thoma,male,1,Targaryen
Marlon,Keller,male,3,Tyrell
Milan,Krämer,male,3,Martell
Maja,Wolf,female,3,Lannister
Tobias,Stein,male,1,Frey
Pauline,Nebert,female,1,Martell
Jannik,Stark,male,6,Stark
Julius,Scholz,male,1,Lannister
Maila,Lange,female,2,Targaryen
Leni,Krüger,female,3,Lannister
Kilian,Günther,male,3,Targaryen
Bianca,Martell,female,8,Martell
Nick,Möller,male,2,Greyjoy
Ulrich,Baratheon,male,6,Baratheon
Martha,Sommer,female,2,Tyrell
Celina,Zimmermann,female,1,Lannister
Julia,Stein,female,3,Lannister
Doreen,Bergmann,female,2,Frey
Jannis,Zimmermann,male,2,Lannister
Benjamin,Martell,male,7,Martell
Theresa,Sommer,female,3,Baratheon
Karl,Greyjoy,male,5,Greyjoy
Maja,Vogel,female,1,Baratheon
Mara,Fuchs,female,2,Frey
Liam,Thoma,male,1,Frey
Annabell,Hoffmann,female,2,Tyrell
Julian,Möller,male,1,Tyrell
Jule,Neumann,female,2,Tyrell
Moritz,Kraus,male,2,Tyrell
Jannik,Nebert,male,3,Tyrell
Carla,Schmidt,female,3,Tyrell
Melissa,Baratheon,female,4,Baratheon
Philipp,Koch,male,2,Stark
Isabella,Stark,female,10,Stark
Bianca,Schulte,female,2,Tyrell
Maria,Böhm,female,2,Stark
Malte,Arryn,male,5,Arryn
