name,surname,gender,region,allegiance
Theo,Ludwig,male,3,Stark
Robert,Lange,male,2,Stark
Emily,Schäfer,female,2,Greyjoy
Lukas,Engel,male,2,Greyjoy
Romy,Sommer,female,3,Baratheon
Greta,Walter,female,1,Arryn
Joshua,Meyer,male,1,Lannister
Luisa,Kraus,female,2,Targaryen
Zoey,Weber,female,1,Baratheon
Henry,Martell,male,6,Martell
Jamie,Martell,male,5,Martell
Annika,Ingerfurth,female,1,Baratheon
Robin,Thoma,male,1,Lannister
Lennard,Jung,male,3,Baratheon
Samuel,Lannister,male,10,Lannister
Milena,Zimmermann,female,1,Baratheon
Linda,Stark,female,10,Stark
Mattis,Ziegler,male,2,Lannister
Max,Stark,male,7,Stark
Oliver,Albrecht,male,2,Arryn
Jan,Franke,male,2,Martell
Katharina,Weiß,female,1,Tyrell
David,Sauer,male,1,Baratheon
Max,Hoffmann,male,3,Frey
Mattis,Vogt,male,3,Baratheon
Max,Krämer,male,3,Lannister
Nico,Martin,male,3,Lannister
Jan,Schulze,male,3,Lannister
Sina,Horn,female,1,Martell
Kilian,Fuchs,male,1,Lannister
Christian,Zimmermann,male,2,Martell
Pauline,Maier,female,3,Lannister
Anton,Targaryen,male,10,Targaryen
Magdalena,Albrecht,female,1,Tyrell
Ulrich,Targaryen,male,10,Targaryen
Jonathan,Lannister,male,8,Lannister
Lilly,Kuhn,female,1,Targaryen
Ingo,Targaryen,male,10,Targaryen
Yasha,Vogt,male,1,Stark
Simon,Schreiber,male,2,Stark
Luisa,Schmitt,female,1,Tyrell
Florian,Arnold,male,2,Baratheon
Maxim,Thiele,male,2,Bolton
Aaron,Roth,male,2,Stark
Finn,Busch,male,1,Martell
Aylin,Wagner,female,3,Lannister
Ann-Julie,Beck,female,3,Lannister
Luise,Winter,female,2,Bolton
Selina,Martell,female,7,Martell
Nora,Lorenz,female,1,Tyrell
Finn,Sommer,male,3,Martell
Johanna,Stark,female,4,Stark
Jason,Orlowski,male,3,Lannister
Daniel,Stein,male,1,Stark
Julius,Engel,male,3,Targaryen
Lina,Braun,female,2,Baratheon
Ingo,Vogel,male,1,Martell
Leonie,Lannister,female,6,Lannister
Bianca,Baratheon,female,4,Baratheon
Theresa,Roth,female,2,Martell
Nina,Nebert,female,3,Bolton
Wolfgang,Ludwig,male,2,Baratheon
Emil,Stark,male,9,Stark
Emilia,Baratheon,female,8,Baratheon
Elina,Christ,female,2,Martell
Nico,Krämer,male,1,Martell
Nick,Kraus,male,1,Stark
Katharina,Targaryen,female,9,Targaryen
Moritz,Schultz,male,1,Frey
Levi,Wolf,male,1,Tyrell
Levin,Voigt,male,3,Martell
Aaron,Stein,male,3,Frey
Milena,Beck,female,2,Lannister
Valentina,Richter,female,1,Lannister
Aylin,Ilsner,female,3,Frey
Anni,Schmitz,female,1,Greyjoy
Dieter,Busch,male,2,Frey
Lilly,Dietrich,female,2,Frey
Leni,Dietrich,female,1,Baratheon
Alina,Stein,female,3,Greyjoy
Adrian,Krämer,male,3,Baratheon
Annabell,Thiele,female,2,Lannister
Max,Lange,male,3,Stark
Marlon,Hartmann,male,2,Martell
Erik,Hoffmann,male,3,Frey
Victoria,Bolton,female,10,Bolton
Leni,Martell,female,4,Martell
Timo,Sauer,male,3,Stark
Anton,Christ,male,1,Greyjoy
Carlotta,Lannister,female,10,Lannister
Felix,Müller,male,3,Stark
Colin,Jäger,male,2,Tyrell
Marlon,Jung,male,3,Tyrell
Carla,Bolton,female,7,Bolton
Julie,Baratheon,female,9,Baratheon
Lukas,Lorenz,male,2,Greyjoy
Marlon,Baratheon,male,6,Tyrell
Martha,Weber,female,3,Targaryen
Samira,Otto,female,1,Tyrell
Maximilian,Ebert,male,2,Stark
Jolina,Schuster,female,1,Bolton
Clara,Schulze,female,2,Martell
Ben,Vogt,male,3,Tyrell
Bastian,Schröder,male,3,Bolton
Elias,Lehmann,male,2,Greyjoy
Merle,Lannister,female,10,Lannister
Fabian,Schreiber,male,3,Lannister
Franziska,Frank,female,3,Frey
Jannis,Orlowski,male,2,Tyrell
Leila,Neumann,female,2,Baratheon
Karl,Schulze,male,2,Tyrell
Lukas,Thoma,male,3,Lannister
Leonie,Walter,female,1,Martell
Ulrich,Lannister,male,10,Baratheon
Alina,Krüger,female,3,Lannister
Oskar,Sauer,male,1,Frey
Julia,Lannister,female,10,Lannister
Ann-Julie,Hahn,female,3,Frey
Benedikt,Otto,male,1,Lannister
Linda,Ludwig,female,2,Martell
Christian,Voigt,male,1,Martell
Alexander,Arnold,male,1,Frey
Niklas,Brandt,male,3,Martell
Josephine,Horn,female,3,Tyrell
Paulina,Kühn,female,1,Lannister
Ida,Schulze,female,2,Lannister
Luca,Keller,male,3,Lannister
Luise,Kaiser,female,2,Stark
Jan,Thoma,male,3,Frey
Jannis,Baumann,male,2,Lannister
Frieda,Stark,female,5,Stark
Oliver,Möller,male,2,Bolton
Greta,Schwarz,female,2,Stark
Leon,Kraus,male,1,Bolton
Jannis,Schwarz,male,2,Lannister
Tim,Hahn,male,1,Lannister
Konstantin,Müller,male,1,Tyrell
Mathilda,Tyrell,female,9,Stark
Marie,Christ,female,1,Greyjoy
Melina,Schröder,female,2,Bolton
Ulrike,Tyrell,female,8,Tyrell
Milan,Lannister,male,7,Lannister
Carla,Engel,female,1,Lannister
Maxim,Schultz,male,1,Lannister
Max,Schumacher,male,2,Frey
Liam,Conrad,male,3,Lannister
Thomas,Schulze,male,3,Frey
Artur,Rams,male,1,Greyjoy
Lenny,Thiele,male,3,Stark
Lea,Busch,female,2,Bolton
Lennox,Vogel,male,2,Greyjoy
Leni,Krämer,female,3,Stark
Henry,Otto,male,1,Lannister
Zoey,Schmitt,female,2,Stark
Mia,Neumann,female,1,Lannister
Selina,Möller,female,1,Bolton
Fabian,Weiß,male,1,Frey
Isabella,Martell,female,8,Martell
Jana,Albrecht,female,1,Frey
Celina,Meyer,female,3,Martell
Jona,Baratheon,male,8,Baratheon
Pauline,Targaryen,female,9,Targaryen
Rafael,Nebert,male,2,Targaryen
Elisabeth,Stark,female,8,Stark
John,Braun,male,2,Baratheon
Benedikt,Teichmann,male,1,Tyrell
Max,Brandt,male,3,Frey
Mathilda,Schulze,female,2,Tyrell
Niklas,Arnold,male,2,Baratheon
Benjamin,Schuster,male,1,Greyjoy
Julius,Schulte,male,1,Baratheon
Artur,Ingerfurth,male,3,Greyjoy
Johanna,Otto,female,3,Martell
Christian,Brandt,male,1,Lannister
Anton,Pfeiffer,male,2,Tyrell
Frieda,Schuster,female,1,Lannister
Johannes,Stark,male,9,Stark
Lea,Otto,female,3,Lannister
Julius,Engel,male,1,Frey
Mats,Voigt,male,3,Lannister
Luna,Engel,female,3,Greyjoy
Maxim,Berger,male,1,Baratheon
Leon,Müller,male,2,Lannister
Marlon,Bauer,male,2,Stark
Jakob,Horn,male,2,Stark
Alina,Martin,female,2,Stark
Julia,Ingerfurth,female,3,Tyrell
Elisa,König,female,2,Frey
Luca,Lehmann,male,1,Baratheon
Chiara,Greyjoy,female,8,Greyjoy
Gunter,Schubert,male,3,Tyrell
Ella,Lang,female,1,Tyrell
Ronja,Martell,female,8,Martell
Joel,Becker,male,3,Lannister
Karl,Vogel,male,2,Lannister
Philipp,Vogel,male,1,Martell
Emily,Franke,female,1,Martell
Mia,Ullrich,female,2,Tyrell
Linda,Lehmann,female,2,Bolton
Bennet,Seidel,male,1,Tyrell
Marie,Ingerfurth,female,2,Greyjoy
Leni,Peters,female,1,Bolton
Michael,Schulze,male,1,Lannister
Erik,Nebert,male,2,Stark
Mia,Nebert,female,3,Tyrell
Lukas,Müller,male,2,Tyrell
Nora,Schmidt,female,2,Greyjoy
Carlotta,Walter,female,3,Tyrell
Bruno,Ullrich,male,3,Arryn
Jona,Lannister,male,10,Lannister
Maximilian,Martell,male,5,Martell
Paulina,Lannister,female,7,Lannister
Paul,Frey,male,10,Frey
Luisa,Schwarz,female,1,Tyrell
Florian,Schneider,male,1,Martell
Wenke,Hoffmann,female,1,Stark
Martin,Stein,male,1,Lannister
Karl,Greyjoy,male,10,Greyjoy
Lara,Frank,female,1,Arryn
Martha,Friedrichs,female,2,Lannister
Sophie,Tyrell,female,9,Tyrell
Rafael,Wagner,male,3,Martell
Pauline,Bauer,female,3,Greyjoy
Jonas,Koch,male,1,Bolton
Annabell,Greyjoy,female,6,Greyjoy
Sarah,Tyrell,female,9,Martell
Luca,Fuchs,male,1,Frey
Katharina,Baumann,female,1,Lannister
Aaron,Lannister,male,10,Lannister
Sophie,Schubert,female,2,Stark
Paula,Winkler,female,1,Lannister
Lilly,Weber,female,3,Stark
Lea,Baumann,female,1,Targaryen
Marie,Conrad,female,3,Martell
Phil,Brandt,male,1,Bolton
Luisa,Voigt,female,2,Stark
Lian,Becker,male,1,Greyjoy
Katharina,Orlowski,female,1,Frey
Selina,Pfeiffer,female,3,Martell
Elena,Lehmann,female,3,Greyjoy
Martin,Schultz,male,1,Greyjoy
Wenke,Kraus,female,2,Bolton
Samuel,Fischer,male,2,Targaryen
Robert,Targaryen,male,9,Targaryen
Dominic,Ebert,male,2,Bolton
Johannes,Lang,male,3,Lannister
Ida,Neumann,female,1,Frey
Mats,Scholz,male,2,Baratheon
Jayden,Otto,male,2,Targaryen
Hannah,Simon,female,3,Greyjoy
Charlotte,Schröder,female,2,Frey
Tom,Baumann,male,2,Martell
Milan,Baumann,male,3,Lannister
Lenny,Christ,male,2,Tyrell
David,Martin,male,1,Lannister
Fabienne,Thoma,female,2,Martell
Valentin,Keller,male,1,Tyrell
Xenia,Wolf,female,3,Baratheon
Levin,Beck,male,2,Tyrell
Max,Tyrell,male,9,Tyrell
Valentina,Lang,female,1,Baratheon
Kilian,Weber,male,3,Frey
Paul,Frey,male,5,Frey
Elias,Baumann,male,3,Targaryen
Philipp,Tyrell,male,10,Tyrell
Philipp,Hartmann,male,3,Greyjoy
Tobias,Arryn,male,4,Arryn
Robin,Rams,male,1,Lannister
Mia,Frey,female,4,Frey
Henry,Martell,male,6,Targaryen
Henry,Bolton,male,5,Bolton
Anton,Thiele,male,2,Tyrell
Timo,Jung,male,1,Martell
Christian,Fischer,male,2,Targaryen
Moritz,Kühn,male,3,Lannister
Kilian,Schuster,male,2,Greyjoy
Kilian,Stein,male,3,Tyrell
Carla,Jung,female,2,Lannister
Tim,Stark,male,9,Stark
Sina,Voigt,female,3,Baratheon
Franziska,Ebert,female,2,Frey
Nick,Bauer,male,2,Baratheon
Doreen,Zimmermann,female,1,Lannister
Levin,Krause,male,3,Baratheon
Jan,Schäfer,male,2,Martell
David,Zimmermann,male,1,Tyrell
Pia,Kühn,female,2,Greyjoy
Jonas,Walter,male,2,Lannister
Emily,Graf,female,1,Bolton
Fabienne,Baumann,female,1,Tyrell
Mats,Baratheon,male,10,Baratheon
Mira,Targaryen,female,8,Targaryen
Leonard,Ebert,male,3,Tyrell
Laura,Hahn,female,2,Baratheon
Thomas,Dietrich,male,1,Targaryen
Julius,Pfeiffer,male,2,Lannister
Josephine,Müller,female,2,Stark
Celina,Fuchs,female,3,Frey
Vincent,Baratheon,male,4,Baratheon
Celina,Martell,female,5,Martell
David,Stark,male,4,Stark
Jana,Lannister,female,8,Frey
Milan,Köhler,male,2,Tyrell
Aaron,Conrad,male,1,Bolton
Johannes,Richter,male,2,Baratheon
Annabell,Lehmann,female,1,Lannister
Fabian,Otto,male,2,Tyrell
Clara,Kuhn,female,3,Baratheon
Wolfgang,Winkler,male,1,Frey
Leonard,Baratheon,male,7,Baratheon
Marlon,Braun,male,2,Frey
Melina,Lang,female,1,Tyrell
Mira,Bolton,female,9,Bolton
Johann,Frey,male,9,Frey
Felix,Frey,male,9,Greyjoy
Toni,Roth,male,1,Lannister
Maxim,Schmitt,male,3,Bolton
Ole,Frey,male,5,Frey
Benedikt,Brandt,male,2,Tyrell
Bennet,Köhler,male,3,Martell
Jan,Ingerfurth,male,1,Stark
Jannis,Hahn,male,3,Greyjoy
Celina,Berger,female,1,Lannister
Johann,Tyrell,male,6,Tyrell
Emelie,Baratheon,female,10,Baratheon
Emelie,Walter,female,3,Stark
Samuel,Fuchs,male,1,Arryn
Jona,Schulte,male,2,Martell
Mira,Wagner,female,2,Stark
Anna,Engel,female,3,Lannister
Lea,Krause,female,3,Stark
Hannes,Müller,male,1,Martell
Leo,Fuchs,male,3,Baratheon
Florian,Günther,male,3,Lannister
Bruno,Lange,male,3,Bolton
Linda,Koch,female,3,Lannister
Vincent,Seidel,male,2,Lannister
Daniel,Frey,male,10,Martell
Xaver,Bergmann,male,1,Stark
Daniel,Baratheon,male,7,Lannister
Karl,Schulte,male,2,Lannister
Joel,Lannister,male,5,Lannister
Anton,Lange,male,3,Stark
Helene,Böhm,female,3,Tyrell
Wenke,Rams,female,3,Lannister
Magdalena,Greyjoy,female,6,Greyjoy
Aylin,Hartmann,female,2,Stark
Chiara,Heinrich,female,3,Martell
Lilly,Martell,female,4,Martell
Martin,Schubert,male,1,Bolton
Luca,Ziegler,male,2,Tyrell
Julian,Stark,male,8,Stark
David,Arryn,male,10,Arryn
Paul,Tyrell,male,8,Tyrell
Finn,Franke,male,1,Lannister
Mina,Martell,female,8,Martell
Adrian,Vogt,male,3,Baratheon
Elisabeth,Möller,female,2,Baratheon
Lea,Ingerfurth,female,3,Martell
Joel,Martin,male,2,Lannister
Emil,Werner,male,2,Stark
Alexander,Martell,male,6,Martell
Charlotte,Schröder,female,2,Lannister
Mara,Targaryen,female,10,Targaryen
Zoe,Schneider,female,2,Lannister
Carla,Stark,female,7,Stark
Paula,Neumann,female,3,Frey
Bennet,Scholz,male,3,Greyjoy
Martha,Ullrich,female,2,Frey
Mina,Lannister,female,8,Lannister
Noel,Voigt,male,2,Arryn
Malte,Döring,male,2,Bolton
Alina,Targaryen,female,10,Targaryen
Moritz,Maier,male,3,Greyjoy
Lisa,Fischer,female,3,Lannister
Charlotte,Kühn,female,2,Stark
Jonas,Stark,male,10,Stark
Finn,Wagner,male,2,Tyrell
Leonard,Kühn,male,2,Frey
Till,Stark,male,6,Stark
Maila,Schmitz,female,2,Tyrell
Gabriel,Voigt,male,2,Martell
Chiara,Friedrichs,female,1,Martell
Clara,Krüger,female,3,Martell
Benedikt,Jung,male,1,Lannister
Lilly,Conrad,female,3,Arryn
Laura,Peters,female,1,Frey
Matteo,Haas,male,3,Greyjoy
Jolina,Lannister,female,7,Lannister
Helena,Lehmann,female,1,Stark
Lisa,Lannister,female,10,Lannister
Jakob,Schreiber,male,2,Lannister
Nils,Neumann,male,1,Greyjoy
Sam,Tyrell,male,4,Tyrell
Doreen,Frey,female,8,Frey
Johanna,Tyrell,female,8,Tyrell
Frieda,Martell,female,7,Martell
Jason,Beck,male,1,Bolton
Luise,Hahn,female,1,Lannister
Laura,Baumann,female,2,Tyrell
Marlon,Lannister,male,10,Lannister
Elisa,Böhm,female,3,Lannister
Martin,Frey,male,4,Frey
Jamie,Baumann,male,1,Martell
Jolina,Lange,female,2,Martell
Katharina,Frey,female,5,Frey
Johanna,Müller,female,3,Tyrell
Daniel,Franke,male,1,Tyrell
Theo,Bolton,male,5,Bolton
Erik,Pfeiffer,male,3,Baratheon
Lucy,Kuhn,female,1,Lannister
Lennard,Christ,male,3,Lannister
Ben,Weber,male,1,Baratheon
Olivia,Pohl,female,3,Bolton
Gunter,Döring,male,3,Greyjoy
Martha,Stark,female,8,Stark
Moritz,Walter,male,2,Lannister
Laura,Targaryen,female,9,Targaryen
Xenia,Martell,female,10,Martell
Samuel,Schmitt,male,3,Baratheon
Karl,Maier,male,1,Baratheon
Valentina,Stark,female,6,Stark
Jamie,Krause,male,1,Baratheon
Nora,Brandt,female,3,Lannister
Lena,Christ,female,1,Martell
Ingo,Schulte,male,2,Martell
Felix,Baratheon,male,7,Baratheon
Paulina,Frey,female,5,Frey
Anni,Weber,female,1,Martell
Franziska,Becker,female,2,Martell
Martin,Ludwig,male,1,Frey
Leila,Dietrich,female,3,Lannister
Doreen,Vogt,female,2,Martell
Bastian,Stark,male,7,Stark
Valentina,Winter,female,3,Tyrell
Sebastian,Greyjoy,male,6,Greyjoy
Adrian,Schmitt,male,2,Frey
Milena,Kuhn,female,3,Targaryen
Ben,Sauer,male,1,Bolton
Phil,Thiele,male,3,Bolton
Maria,Christ,female,1,Martell
Elena,Jäger,female,3,Bolton
Lisa,Wagner,female,3,Baratheon
Mats,Sauer,male,1,Lannister
Bianca,Winter,female,3,Baratheon
Maximilian,Lehmann,male,1,Lannister
Jana,Schäfer,female,1,Lannister
David,Schulte,male,1,Tyrell
Romy,Albrecht,female,1,Frey
Linus,Tyrell,male,6,Tyrell
Victoria,Herrmann,female,3,Lannister
Rafael,Schubert,male,3,Lannister
Yasha,Becker,male,2,Frey
Lisa,Frey,female,4,Baratheon
Linus,Martell,male,6,Martell
Jonas,Stark,male,7,Stark
Bruno,Sommer,male,1,Targaryen
Rafael,Lannister,male,9,Lannister
Sina,Stark,female,8,Stark
Lisa,Voigt,female,3,Baratheon
Marlene,Frey,female,8,Frey
Adrian,Schulte,male,1,Martell
Mattis,Horn,male,1,Baratheon
Ida,Horn,female,2,Martell
Jana,Tyrell,female,10,Tyrell
Annabell,Groß,female,2,Lannister
Christian,Hahn,male,1,Lannister
Tom,Huber,male,2,Tyrell
John,Dietrich,male,2,Greyjoy
Greta,Schuster,female,2,Frey
Sofia,Köhler,female,2,Tyrell
Hannes,Hahn,male,1,Martell
Luca,Lehmann,male,3,Lannister
Wolfgang,Lannister,male,8,Lannister
Maila,Haas,female,1,Greyjoy
Sina,Greyjoy,female,5,Greyjoy
Jule,Schulze,female,1,Baratheon
Jona,Thiele,male,3,Tyrell
Victoria,Vogel,female,2,Martell
Xenia,Koch,female,1,Stark
John,Engel,male,2,Tyrell
Sarah,Martell,female,8,Stark
Sebastian,Stark,male,7,Stark
Mats,Schneider,male,1,Baratheon
Aylin,Martell,female,6,Martell
Ann-Julie,Kaiser,female,1,Frey
Amelie,Tyrell,female,9,Tyrell
Johannes,Targaryen,male,10,Targaryen
Thomas,Lannister,male,10,Lannister
Theo,Stark,male,6,Stark
Mattis,Koch,male,2,Baratheon
David,Sauer,male,3,Baratheon
Mila,Bauer,female,1,Lannister
Lennard,Schultz,male,1,Arryn
Sarah,Winter,female,1,Martell
Lisa,Ullrich,female,1,Bolton
Bruno,Huber,male,3,Baratheon
Levi,Klein,male,1,Greyjoy
Franziska,Zimmermann,female,1,Targaryen
Lian,Schulze,male,3,Martell
Liam,Frank,male,2,Lannister
Lucy,Schröder,female,3,Baratheon
Lian,Frey,male,8,Frey
Jannik,Engel,male,2,Targaryen
Katharina,Peters,female,3,Martell
Jasmin,König,female,1,Lannister
Felix,Schröder,male,3,Tyrell
Lea,Ilsner,female,1,Greyjoy
Mia,Vogel,female,3,Lannister
